level,question,answer,context,retrieved_context,final_answer,retriever_time,generator_time,total_time
medium,Are Howea belmoreana and Crinodendron in the same family?,no,"Howea belmoreana, the curly palm, kentia palm, or Belmore sentry palm, is a species of flowering plant in the family Arecaceae, endemic to Lord Howe Island, Australia. Crinodendron is a botanic genus with 8 species of flowering plants belonging to the family Elaeocarpaceae.","Crinodendron is a botanic genus with 8 species of flowering plants belonging to the family Elaeocarpaceae.  They are evergreen shrubs or small trees native to the forests of Chile
Howea is a genus of two palms, ""H. belmoreana"" and ""H. forsteriana"", both endemic to Lord Howe Island, Australia.  ""H
Howea belmoreana, the curly palm, kentia palm, or Belmore sentry palm, is a species of flowering plant in the family Arecaceae, endemic to Lord Howe Island, Australia",No.,0.0017549991607666016,0.5417354106903076,0.5441830158233643
medium,How many acres is the campus where Edgeplain is a dormitory?,90,"Edgeplain, also known as the Arthur House, is a historic building used as a dormitory on the Colorado College campus of Colorado Springs, Colorado. The Colorado College (CC) is a private liberal arts college in Colorado Springs, Colorado, United States, near the foot of the Rocky Mountains.  The college enrolls approximately 2,000 undergraduates at its 90 acre campus, 70 mi south of Denver.","Edgeplain, also known as the Arthur House, is a historic building used as a dormitory on the Colorado College campus of Colorado Springs, Colorado.  It is on the National Register of Historic Places.
The two-year college has an enrollment of 17,044 students and covers 82 acre
The college has a current total enrollment of 2,250 students.  The 48 acre main academic and residential campus is located 10 mi east of Cleveland in South Euclid.",82 acres,0.0018820762634277344,0.5402994155883789,0.5421814918518066
medium,Sally Mortemore appeared as Madame Pince in a film based on a novel by whom?,J. K. Rowling," She appeared in ""Harry Potter and the Chamber of Secrets"", where she played Madame Pince, the librarian of Hogwarts. Harry Potter and the Chamber of Secrets is the second novel in the ""Harry Potter"" series, written by J. K. Rowling.","Sally Mortemore is an English stage, film and television actress.  She appeared in ""Harry Potter and the Chamber of Secrets"", where she played Madame Pince, the librarian of Hogwarts.
It is based on Gustave Flaubert's novel ""Madame Bovary"", although the film cuts out the book's portrayal of her early life and focuses more heavily on her sexual relationships.
The novel is written in the first-person, from the point of view of Cathy Dollanganger.  It was twice adapted into films in 1987 and 2014",Gustave Flaubert,0.007819890975952148,0.8634135723114014,0.8715481758117676
medium,"Which player in the St. Louis Cardinals 2006 has the nicknames ""Jimmy Baseball"" and ""Jimmy Ballgame""?",Jim Edmonds," Momentum would be slowed by injuries, as starting pitcher Mark Mulder was lost for the year, while center fielder Jim Edmonds and shortstop David Eckstein missed large amounts of playing time in the second half.  He is affectionately known by Cardinal fans as ""Jimmy Baseball"" and ""Jimmy Ballgame"".","903.  He is affectionately known by Cardinal fans as ""Jimmy Baseball"" and ""Jimmy Ballgame"".
He played for the California/Anaheim Angels, St. Louis Cardinals, San Diego Padres, Chicago Cubs, Milwaukee Brewers, and Cincinnati Reds
An outstanding second baseman, he played for 19 years with the St. Louis Cardinals (1945–56, 1961–63), New York Giants (1956–57) and Milwaukee Braves (1957–60), and was named to 10 All Star teams",Jimmy Hart.,0.00929403305053711,0.623345136642456,0.6326391696929932
medium,The fourth studio album by death metal band Mortician takes its title from a slogan used to promote a film that was preceded by what 1968 film?,Night of the Living Dead,"Darkest Day of Horror is the fourth studio album by death metal band Mortician.  It takes its title from a slogan used to promote the George A. Romero film ""Day of the Dead"". Day of the Dead is a 1985 American horror film written and directed by George A. Romero and the third film in Romero's ""Dead"" series, being preceded by ""Night of the Living Dead"" (1968) and ""Dawn of the Dead"" (1978).","Darkest Day of Horror is the fourth studio album by death metal band Mortician.  It takes its title from a slogan used to promote the George A. Romero film ""Day of the Dead"".
Hacked Up for Barbecue is the first full-length studio album by the death metal band Mortician
Chainsaw Dismemberment is the second full-length studio album by death metal band Mortician.",Night of the Living Dead.,0.0020034313201904297,0.8542180061340332,0.8562214374542236
medium,What is the name of the man who wrote The Curious Republic of Gondour and The Adventures of Tom Sawyer?,Mark Twain,"The Curious Republic of Gondour is a short story by Mark Twain.  Among his novels are ""The Adventures of Tom Sawyer"" (1876) and its sequel, the ""Adventures of Huckleberry Finn"" (1885), the latter often called ""The Great American Novel"".","The Curious Republic of Gondour is a short story by Mark Twain
Among his novels are ""The Adventures of Tom Sawyer"" (1876) and its sequel, the ""Adventures of Huckleberry Finn"" (1885), the latter often called ""The Great American Novel"".
It is a direct sequel to ""The Adventures of Tom Sawyer"".",Mark Twain.,0.006355762481689453,0.6775467395782471,0.6839025020599365
medium,Who is the mayor of a Denmark town that sits on the peninsula of Northern Europe that forms the continental portion of Denmark and part of northern German?,Laurids Rudebeck," Its mayor is Laurids Rudebeck, a member of the Venstre (Liberal Party) political party. Jutland ( ; Danish: ""Jylland"" ] ; German: ""Jütland"" ] ), also known as the Cimbric or Cimbrian Peninsula (Latin: ""Cimbricus Chersonesus"" ; Danish: ""Den Kimbriske Halvø"" ; German: ""Kimbrische Halbinsel"" ), is a peninsula of Northern Europe that forms the continental portion of Denmark and part of northern Germany.","is a peninsula of Northern Europe that forms the continental portion of Denmark and part of northern Germany
in Denmark, Northern Europe
Denmark is a Nordic country located in Northern Europe.  It consists of the Jutland peninsula and several islands in the Baltic sea, referred to as the Danish Archipelago",The mayor of the Denmark town that sits on the peninsula is not specified in the retrieved context.,0.008028984069824219,1.8809149265289307,1.8889439105987549
medium,What is the nationality of the fighter that Junya Kodo fought on DREAM 5 Lightweight GP Final 2008?,American," KODO replaced Norifumi Yamamoto in 2 days notice to fight Joseph Benavidez on DREAM 5 Lightweight GP Final 2008. Joseph Rolando Benavidez (born July 31, 1984) is an American mixed martial artist.","Junya Kodo 'KODO' (born March 24, 1983) is a Japanese mixed martial artist currently fighting in the Flyweight division of Shooto organization
where he is the former UFC Lightweight Champion
Hansen later fought for the Pride Fighting Championship and most recently Dream where he became the Dream Lightweight Champion after winning the Dream 5: Lightweight Grand Prix 2008 Final Round but",Japanese,0.0081787109375,0.4175238609313965,0.4257025718688965
medium,What magazine company publishes Entertainment Weekly that also owns and publishes the Fortune magazine?,Time Inc.,"Fortune is a multinational business magazine, published and owned by Time Inc. and headquartered in New York City. Entertainment Weekly (sometimes abbreviated as EW) is an American magazine, published by Time Inc., that covers film, television, music, Broadway theatre, books and popular culture.","Fortune is a multinational business magazine, published and owned by Time Inc. and headquartered in New York City.  The publication was founded by Henry Luce in 1929
It owns and publishes over 100 magazine brands, most notably its flagship ""Time""
Primary competitors in the national business magazine category include ""Fortune"" and ""Bloomberg Businessweek""",Time Inc.,0.010252237319946289,0.5907182693481445,0.6009705066680908
medium,"Where did the company, known for using fiber from goats in its fabrics, open its first shop?",London's Notting Hill," The company began as a shop in London's Notting Hill, before expanding into Mail order in 1999, and E-commerce in 2000.  The company is known for its use of natural fabrics, including Peruvian Pima cotton, Alpaca fiber, Vicuña, Premium European linen, Mongolian cashmere and Silk, and its ""grown-up range of subtle clothing"". Cashmere wool, usually simply known as cashmere, is a fiber obtained from cashmere goats and other types of goat.","The company is known for its use of natural fabrics, including Peruvian Pima cotton, Alpaca fiber, Vicuña, Premium European linen, Mongolian cashmere and Silk
Cottonworld is the first shop in India that is dedicated to natural clothing.  The head office of the company is in Colaba, Mumbai
Pvt. Ltd.  The idea of this cotton based clothing store was invented while finding a way to utilise the extra fabrics available in the textile manufacturing units of the company 1","Colaba, Mumbai",0.008948326110839844,0.7229692935943604,0.7319176197052002
